time,tau_h,r_react,theta_m,theta_act,V_cmd,Kp,Kr,Kd
1.2,-3.0,0.6543807090430165,0.747587580038201,0.7208366811332451,-0.17079890154845218,7.120518293250664,7.068957063168862,0.5006679322988075
1.205,-3.0,0.6501912929660063,0.7458298084842838,0.7174079893524486,-0.1685741080385969,7.1168815714536,7.065502076536977,0.5004906855758975
1.21,-3.0,0.6460191946584738,0.7439982875511938,0.7139121843297862,-0.16620482883997817,7.113242585034116,7.062053265533493,0.5003193215961749
1.215,-3.0,0.6418668859105912,0.7420945902073113,0.7103539047878181,-0.16370728429401532,7.109601412042243,7.058610568616748,0.500153868609059
1.22,-3.0,0.6377366990913742,0.7401203678700272,0.7067377754566614,-0.1610968918666446,7.105958138564592,7.055173915094605,0.49999432850343645
1.225,-3.0,0.633630832253845,0.7380773439274311,0.7030683913341083,-0.15838825805952778,7.1023128581653765,7.051743225567347,0.4998406773102796
1.23,-3.0,0.6295513540923892,0.7359673074045069,0.6993503033017205,-0.15559517675312995,7.0986656713128236,7.0483184123967435,0.4996928659051768
1.235,-3.0,0.6255002087557322,0.7337921067872533,0.69558800505518,-0.15273063313533153,7.095016684796259,7.044899380196663,0.49955082089094216
1.24,-3.0,0.6214792205189035,0.731553644016054,0.691785921302649,-0.1498068124556049,7.091366011138753,7.041486026340809,0.49941444563979953
1.245,-3.0,0.6174900983175011,0.7292538686577285,0.6879483971813083,-0.14683511292277024,7.087713768009819,7.038078241483404,0.4992836214743302
1.25,-3.0,0.6135344401475149,0.7268947722639598,0.6840796888394876,-0.1438261621348736,7.084060077642264,7.034675910088845,0.499158208966393
1.2550000000000001,-3.0,0.6096137373339099,0.724478382922243,0.6801839551297806,-0.14078983649305166,7.08040506625687,7.031278910966624,0.4990380493335373
1.26,-3.0,0.6057293786711181,0.7220067600040699,0.676265250357152,-0.13773528310823596,7.076748863498217,7.027887117808058,0.49892296591299096
1.2650000000000001,-3.0,0.601882654438529,0.7194819891138003,0.6723275180252225,-0.13467094376058647,7.073091601884553,7.0245003997216084,0.49881276569408484
1.27,-3.0,0.5980747602940184,0.7169061772405083,0.6683745855235828,-0.13160458051741297,7.069433416274241,7.021118621763847,0.4987072408909284
1.2750000000000001,-3.0,0.5943068010484982,0.7142814481140655,0.6644101596990772,-0.12854330265639574,7.065774443350978,7.017741645463372,0.49860617053825323
1.28,-3.0,0.5905797943244152,0.7116099377657927,0.660437823254458,-0.1254935945778719,7.062114821129606,7.014369329335225,0.4985093220945503
1.285,-3.0,0.5868946741010769,0.7088937902931856,0.656461031918582,-0.12246134442317458,7.058454688484033,7.011001529383631,0.49841645303791815
1.29,-3.0,0.5832522941496245,0.7061351538274802,0.6524831123333764,-0.11945187314596672,7.054794184698476,7.007638099591091,0.49832731244138345
1.295,-3.0,0.5796534313604251,0.7033361767021776,0.6485072606040735,-0.11646996381064517,7.05113344904295,7.004278892392125,0.4982416425158261
1.3,-3.0,0.5760987889655974,0.7004990038200639,0.6445365414606935,-0.11351989091652515,7.04747262037365,7.000923759130181,0.498159180110019
1.305,-3.0,0.5725889996593385,0.6976257732157598,0.6405738879803965,-0.11060544956894569,7.043811836758682,6.9975725504964315,0.498079658158653
1.31,-3.0,0.5691246286186651,0.6947186128103934,0.6366221018220957,-0.10772998433899966,7.0401512351293,6.994225116949394,0.49800280707055056
1.315,-3.0,0.5657061764271304,0.6917796373546053,0.6326838539266124,-0.10489641767243985,7.036490950956698,6.9908813091145285,0.4979283560505532
1.32,-3.0,0.5623340819040308,0.6888109455557697,0.6287616856376234,-0.10210727772570244,7.032831117954141,6.9875409781631115,0.4978560343497991
1.325,-3.0,0.5590087248415629,0.6858146173850321,0.6248580102006844,-0.09936472552307807,7.029171867804138,6.984203976169905,0.49778557244026267
1.33,-3.0,0.5557304286523452,0.6827927115595366,0.6209751145997001,-0.0966705813439167,7.025513329910149,6.980870156449258,0.49771670311051663
1.335,-3.0,0.5524994629296666,0.6797472631950159,0.6171151616923163,-0.09402635026260009,7.021855631172271,6.977539373869476,0.49764916248067953
1.34,-3.0,0.549316045922778,0.6766802816237667,0.6132801926078383,-0.0914332467768284,7.018198895786174,6.974211485145379,0.4975826909354361
1.345,-3.0,0.5461803469294958,0.6735937483729068,0.6094721293734022,-0.08889221847169293,7.014543245064517,6.970886349109158,0.4975170339748518
1.35,-3.0,0.543092488608334,0.6704896152977213,0.6056927777362345,-0.08640396867806732,7.010888797279993,6.967563826959688,0.49745194298345535
1.355,-3.0,0.5400525492123437,0.667369802864841,0.6019438301519261,-0.08396897809406095,7.00723566752908,6.964243782490627,0.49738717591872844
1.36,-3.0,0.537060564746783,0.6642361985799536,0.598226868910696,-0.08158752534777863,7.003583967615539,6.96092608229767,0.49732249792072425
1.365,-3.0,0.5341165310527028,0.6610906555547369,0.5945433693756321,-0.07925970648827835,6.999933805952677,6.957610595965441,0.49725768184503927
1.37,-3.0,0.5312204058184846,0.6579349912077012,0.5908947033088544,-0.07698545339963758,6.996285287483346,6.9542971962345685,0.4971925087217894
1.375,-3.0,0.5283721105213225,0.654770986093653,0.5872821422634472,-0.07476455114024005,6.992638513616666,6.950985759149545,0.4971267681435939
1.3800000000000001,-3.0,0.5255715323006014,0.6516003828565271,0.5837068610208481,-0.07259665421601641,6.988993582180429,6.947676164188051,0.49706025858585695
1.385,-3.0,0.5228185257650758,0.6484248853003851,0.5801699410551475,-0.07048130180220818,6.985350587388166,6.944368294372432,0.4969927876628581
1.3900000000000001,-3.0,0.5201129147357145,0.6452461575734456,0.5766723740074553,-0.06841793193350576,6.981709619819858,6.941062036364082,0.49692417232332864
1.395,-3.0,0.5174544939260327,0.6420658234600816,0.5732150651551114,-0.0664058946870113,6.978070766415294,6.937757280541501,0.49685423898930076
1.4000000000000001,-3.0,0.5148430305616941,0.638885465775808,0.5697988368620638,-0.0644444643864493,6.974434110479095,6.934453921062826,0.49678282364208093
1.405,-3.0,0.5122782659411231,0.635706625860375,0.5664244319982026,-0.06253285085952165,6.970799731696458,6.931151855913641,0.4967097718592205
1.41,-3.0,0.5097599169388278,0.6325308031641814,0.5630925173168256,-0.060670209783120765,6.967167706158699,6.927850986940874,0.49663493880633924
1.415,-3.0,0.5072876774530962,0.6293594549233296,0.5598036867807146,-0.058855652153489535,6.963538106397708,6.9245512198736225,0.49655818918760863
1.42,-3.0,0.5048612197996887,0.6261939959187538,0.5565584648285247,-0.057088252920239335,6.9599110014284555,6.921252464331703,0.49647939715862466
1.425,-3.0,0.5024801960531118,0.6230357983149715,0.5533573095743362,-0.05536705882453952,6.956286456798749,6.917954633822754,0.49639844620529733
1.43,-3.0,0.5001442393370212,0.6198861915741225,0.5502006159342786,-0.053691095482739426,6.952664534645454,6.914657645728684,0.4963152289922642
1.435,-3.0,0.4978529650652656,0.6167464624410863,0.5470887186751281,-0.052059373757236405,6.949045293756446,6.911361421282255,0.496229647184196
1.44,-3.0,0.49560597213504554,0.6136178549955886,0.5440218953806882,-0.05047089545661376,6.945428789637591,6.908065885534571,0.4961416112432133
1.445,-3.0,0.49340284407362844,0.6105015707673358,0.5410003693326058,-0.0489246584069401,6.9418150745841025,6.904770967314226,0.49605104020547275
1.45,-3.0,0.4912431501400233,0.60739876891034,0.538024312303037,-0.047419660935698604,6.938204197755657,6.901476599178833,0.495957861439814
1.455,-3.0,0.4891264463829864,0.6043105664327253,0.5350938472572835,-0.0459549058091438,6.934596205254686,6.898182717359637,0.49586201039118816
1.46,-3.0,0.487052276656695,0.601238038478432,0.5322090509651467,-0.04452940366296393,6.930991140207308,6.894889261699897,0.4957634303114138
1.465,-3.0,0.48502017359539273,0.5981822186573605,0.5293699565203268,-0.04314217596504383,6.927389042846396,6.891596175587682,0.49566207197963463
1.47,-3.0,0.4830296595482793,0.5951440994206235,0.5265765557677001,-0.04179225754783367,6.923789950596319,6.888303405883701,0.4955578934146792
1.475,-3.0,0.4810802474758829,0.5921246324776983,0.5238288016387699,-0.040478698746464536,6.920193898158926,6.885010902844766,0.49545085958135415
1.48,-3.0,0.47917144180912563,0.5891247292523942,0.5211266103959881,-0.03920056717718745,6.916600917600373,6.881718620043448,0.49534094209253804
1.485,-3.0,0.4773027392722589,0.5861452613746702,0.5184698637870013,-0.037956949189154265,6.913011038438439,6.878426514284455,0.49522811890878143
1.49,-3.0,0.47547362967081774,0.5831870612054589,0.515858411110184,-0.03674695102087777,6.909424287729993,6.875134545518253,0.4951123740369654
1.495,-3.0,0.47368359664571197,0.5802509223917695,0.5132920711930868,-0.03556969969101281,6.905840690158317,6.871842676752382,0.49499369722942255
1.5,-3.0,0.4719321183945449,0.5773376004494558,0.510770634285657,-0.03442434365135266,6.90226026812,6.868550873960935,0.49487208368478364
1.5050000000000001,-3.0,0.47021866836122056,0.5744478133711529,0.5082938638702764,-0.03331005322824104,6.898683041811182,6.865259105992592,0.4947475337516795
1.51,-3.0,0.46854271589487345,0.5715822422569896,0.5058614983908191,-0.03222602087682838,6.8951090293128985,6.861967344477627,0.49462005263630193
1.5150000000000001,-3.0,0.4669037268791278,0.568741531965798,0.5034732529030577,-0.03117146127093054,6.89153824667535,6.858675563734224,0.4944896501147079
1.52,-3.0,0.4653011643326661,0.5659262917846427,0.5011288206488446,-0.03014561124957016,6.88797070800092,6.855383740674445,0.49435634025064223
1.5250000000000001,-3.0,0.4637344889820614,0.5631370961145965,0.49882787455656696,-0.029147729639650233,6.884406425525779,6.852091854710164,0.49422014111954793
1.53,-3.0,0.46220315980780124,0.5603744851707879,0.4965700686704252,-0.028177096972638288,6.880845409699955,6.848799887659239,0.4940810745393404
1.5350000000000001,-3.0,0.46070663456440786,0.5576389656948443,0.494355039511113,-0.027233015111629927,6.877287669265746,6.845507823652193,0.4939391658084303
1.54,-3.0,0.45924437027553267,0.5549310116779467,0.4921824073704895,-0.026314806803689333,6.873733211334386,6.842215649039629,0.4937944434513993
1.545,-3.0,0.4578158237048808,0.5522510650928062,0.4900517775428292,-0.025421815171006557,6.870182041460872,6.8389233523006,0.4936469389726585
1.55,-3.0,0.4564204518037976,0.5495995366329572,0.4879627414952158,-0.024553403153065756,6.866634163716895,6.8356309239521265,0.4934966866183487
1.555,-3.0,0.4550577121363255,0.5469768064578516,0.4859148779796177,-0.02370895291081576,6.863089580761815,6.832338356460032,0.4933437231466815
1.56,-3.0,0.453727063282518,0.5443832249423183,0.48390775408913816,-0.02288786520261546,6.859548293911642,6.82904564415125,0.4931880876068612
1.565,-3.0,0.45242796522077483,0.5418191134290343,0.48194092626088575,-0.022089558740691462,6.856010303205986,6.8257527831277445,0.49302982112667854
1.57,-3.0,0.4511598796899422,0.539284764982731,0.4800139412278511,-0.021313469535774288,6.852475607472969,6.822459771182152,0.4928689667088187
1.575,-3.0,0.44992227053189926,0.5367804451449311,0.4781263369221127,-0.020559050236661963,6.84894420439207,6.819166607715267,0.49270556903588725
1.58,-3.0,0.4487146040153329,0.5343063926880871,0.4762776433316247,-0.01982576947057399,6.845416090554915,6.815873293655438,0.4925396742841188
1.585,-3.0,0.44753634914138263,0.5318628203680608,0.4744673833127677,-0.01911311118935366,6.841891261524011,6.812579831379967,0.49237132994570126
1.59,-3.0,0.44638697793181675,0.5294499156739464,0.47269507336076627,-0.018420574025824227,6.838369711889433,6.809286224638565,0.49220058465962035
1.595,-3.0,0.44526596570038374,0.5270678415743095,0.47096022433999934,-0.01774767066395294,6.834851435323489,6.805992478478914,0.4920274880509029
1.6,-3.0,0.44417279130796206,0.5247167372589705,0.46926234217615087,-0.01709392722582878,6.831336424633375,6.802698599174379,0.4918520905781161
1.605,-3.0,0.4431069374021151,0.5223967188755233,0.46760092851206664,-0.016458882677932052,6.827824671811862,6.799404594153894,0.4916744433889601
1.61,-3.0,0.44206789064163876,0.5201078802598361,0.46597548132910444,-0.01584208825865044,6.824316168086029,6.796110471934047,0.49149459818377733
1.615,-3.0,0.44105514190667294,0.5178502936598347,0.4643854955356846,-0.015243106928559208,6.820810903964096,6.792816242053364,0.49131260708678454
1.62,-3.0,0.44006818649493007,0.5156240104519212,0.4628304635246689,-0.014661512844572538,6.817308869280382,6.78952191500881,0.49112852252482636
1.625,-3.0,0.4391065243045784,0.5134290618494306,0.4613098757011194,-0.01409689085871968,6.813810053238427,6.786227502194487,0.4909423971134368
1.6300000000000001,-3.0,0.4381696600043007,0.5112654596025763,0.4598232209819131,-0.013548836041992085,6.810314444452344,6.7829330158425325,0.490754283549989
1.635,-3.0,0.4372571031910334,0.5091331966893786,0.4583699872686132,-0.013016953233414563,6.8068220309864085,6.779638468966186,0.4905642345137082
1.6400000000000001,-3.0,0.4363683685358766,0.5070322479971169,0.4569496618949295,-0.012500856614287514,6.803332800392967,6.776343875305017,0.4903723025723168
1.645,-3.0,0.435502975918649,0.5049625709938852,0.45556173205002737,-0.012000169307294473,6.799846739748693,6.773049249272273,0.49017854009508066
1.6500000000000001,-3.0,0.43466045055154784,0.5029241063898708,0.45420568517888166,-0.01151452300005057,6.796363835689243,6.769754605904334,0.48998299917202087
1.655,-3.0,0.4338403230923605,0.5009167787880141,0.4528810093608061,-0.011043557592466835,6.79288407444236,6.766459960812211,0.489785731539057
1.6600000000000001,-3.0,0.4330421297476586,0.4989404973237422,0.4515871936672278,-0.010586920867219296,6.789407441859479,6.763165330135092,0.4895867885088477
1.665,-3.0,0.4322654123663937,0.49699515629350405,0.45032372849971813,-0.010144268182507701,6.785933923445881,6.759870730495839,0.4893862209070948
1.67,-3.0,0.4315097185242989,0.49508063577186673,0.4490901059092355,-0.009715262186185195,6.782463504389432,6.756576178958456,0.4891840790140814
1.675,-3.0,0.43077460159948944,0.4931968022169622,0.44788581989748233,-0.009299572550317006,6.778996169587988,6.7532816929874215,0.488980412511214
1.68,-3.0,0.43005962083964083,0.49134350906410484,0.44671036670122805,-0.00889687572514751,6.775531903675475,6.749987290408887,0.48877527043234537
1.685,-3.0,0.42936434142111296,0.4895205973074257,0.4455632450604023,-0.00850685471145668,6.772070691046719,6.7466929893736625,0.48856870111965617
1.69,-3.0,0.4286883345003746,0.48772789606939687,0.444443956470718,-0.008129198850240452,6.7686125158810695,6.743398808321953,0.48836075218387837
1.695,-3.0,0.4280311772580728,0.4859652231581426,0.4433520054215403,-0.0077636036286718585,6.76515736216485,6.740104765949793,0.48815147046864865
1.7,-3.0,0.4273924529360797,0.4842323856124586,0.44228689961967865,-0.007409770501278584,6.761705213712695,6.736810881177123,0.48794090201878393
1.705,-3.0,0.42677175086783736,0.4825291802344815,0.44124815019974034,-0.007067406725304731,6.758256054187809,6.733517173117466,0.4877290920522768
1.71,-3.0,0.4261686665023129,0.48085539410997163,0.44023527192164946,-0.006736225209235558,6.754809867121201,6.730223661049146,0.48751608493581416
1.715,-3.0,0.4255828014218628,0.4792108051161925,0.4392477833559017,-0.006415944373482321,6.751366635929924,6.726930364387994,0.487301924163627
1.72,-3.0,0.4250137633542977,0.4775951824173866,0.438285207057094,-0.006106288022276737,6.74792634393437,6.723637302661499,0.48708665233948656
1.725,-3.0,0.4244611661794274,0.4760082869478663,0.4373470697262397,-0.005806985225826927,6.744488974374663,6.720344495484347,0.48687031116166574
1.73,-3.0,0.4239246299303571,0.4744498718827543,0.43643290236235216,-0.005517770211859091,6.741054510426175,6.717051962535298,0.486652941410692
1.735,-3.0,0.42340378078979607,0.4729196830964211,0.4355422404037548,-0.005238382265677813,6.737622935214221,6.713759723535355,0.48643458293972364
1.74,-3.0,0.4228982510816312,0.4714174596086842,0.43467462385955147,-0.004968565637948036,6.7341942318279555,6.710467798227166,0.48621527466738645
1.745,-3.0,0.4224076792580093,0.46994293401884435,0.43382959743167004,-0.004708069459413072,6.7307683833335155,6.7071762063556255,0.48599505457291414
1.75,-3.0,0.4219317098821621,0.4684958329276468,0.43300671062786983,-0.004456647661845836,6.727345372786436,6.703884967649617,0.4857739596934419
1.7550000000000001,-3.0,0.4214699936072015,0.46707587734726785,0.43220551786608646,-0.004214058904534343,6.723925183243376,6.700594101804847,0.485552026123308
1.76,-3.0,0.4210221871511032,0.4656827830994364,0.4314255785704685,-0.003980066505673424,6.720507797773189,6.697303628467743,0.485329289015224
1.7650000000000001,-3.0,0.4205879532680889,0.4643162612018097,0.4306664572594441,-0.003754438378078165,6.71709319946736,6.694013567220347,0.4851057825831797
1.77,-3.0,0.42016696071661086,0.46297601824273266,0.42992772362614107,-0.00353694696864941,6.713681371449848,6.69072393756618,0.48488154010695556
1.7750000000000001,-3.0,0.41975888422413343,0.46166175674451687,0.4292089526114683,-0.003327369201100036,6.710272296886356,6.687434758917024,0.48465659393811883
1.78,-3.0,0.4193634044489006,0.4603731755153836,0.4285097244701547,-0.003125486421467802,6.706865958993058,6.684146050580592,0.4844309755073874
